POST_TR_SGP_TABLE_RegistrationNO,PaperCode,CA1,CA2,POST_TR_TR_MSE,IA_TOTAL,POST_TR_TR_ESE,ExamHeld,ExamName,College_Code,Course_Code,Semester
15106107235,061201,5,4,14,23,38.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107235,061201P,5,4,7,16,24.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107235,061603,4,4,18,26,42.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107235,061603P,4,4,8,16,26.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107235,061604,5,5,16,26,41.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107235,061604P,4,5,8,17,25.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107235,061606,5,4,19,28,33.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107235,211101,4,5,18,27,61,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107235,211202,5,5,10,20,45.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107235,211303,4,5,14,23,35.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107235,211405,5,5,15,25,52.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107235,221201,4,4,15,23,29.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107235,221201P,4,4,7,15,27.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107235,231101,4,5,16,25,55,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107235,231101P,4,5,10,19,27,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107235,241205,4,5,13,22,36.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107235,241301,4,5,15,24,51.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107235,241306,5,5,18,28,59.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107236,011101,4,4,9,17,68,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107236,011101P,4,4,7,15,27,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107236,011102,5,5,17,27,39,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107236,011102P,5,5,7,17,27,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107236,021101,5,5,15,25,39,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107236,021101P,5,5,9,19,29,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107236,021103P,7,8,17,32,52,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107236,021202,5,4,17,26,32.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107236,021202P,5,4,9,18,29.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107236,031201,5,5,18,28,31.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107236,031201P,5,4,9,18,26.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107236,031411,5,5,19,29,31.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107236,031411P,5,5,10,20,25.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107236,041301,4,5,16,25,30.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107236,041301P,4,5,8,17,28.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107236,041302,5,5,18,28,25.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107236,041302P,5,5,8,18,27.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107236,041404,5,5,18,28,27,"MAY, 2018","B.TECH 4TH SEMESTER EXAMINATION,2018",107,106,4
15106107236,041404P,5,4,9,18,28.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107236,051301,5,5,18,28,35.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107236,051301P,4,5,8,17,28.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107236,051402,4,5,18,27,25.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107236,051403,5,5,19,29,38.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107236,051403P,5,5,10,20,29.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107236,051409,4,5,16,25,44.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107236,051409P,4,4,9,17,27.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107236,051606,5,5,13,23,40.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107236,051614,5,4,18,27,33.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107236,051614P,5,5,10,20,28.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107236,051617,5,5,18,28,42.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107236,051617P,5,5,10,20,29.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107236,061201,5,5,17,27,51.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107236,061201P,4,5,8,17,24.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107236,061603,5,5,14,24,33.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107236,061603P,5,5,10,20,28.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107236,061604,5,5,19,29,29.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107236,061604P,5,5,9,19,27.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107236,061606,5,5,19,29,29.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107236,211101,4,5,18,27,47,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107236,211202,5,5,13,23,31.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107236,211303,4,5,16,25,31.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107236,211405,5,5,19,29,38.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107236,221201,4,5,18,27,25.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107236,221201P,4,4,8,16,29.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107236,231101,5,5,16,26,44,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107236,231101P,4,5,10,19,27,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107236,241205,5,4,12,21,35.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107236,241301,5,5,15,25,37.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107236,241306,5,5,11,21,43.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107237,011101,4,4,12,20,64,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107237,011101P,5,4,7,16,28,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107237,011102,5,5,16,26,38,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107237,011102P,5,5,7,17,29,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107237,021101,5,5,18,28,38,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107237,021101P,4,5,8,17,27,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107237,021103P,8,8,14,30,56,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107237,021202,5,4,13,22,39.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107237,021202P,5,4,9,18,28.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107237,031201,5,5,18,28,30.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107237,031201P,5,4,9,18,28.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107237,031411,5,5,19,29,37.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107237,031411P,5,5,9,19,26.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107237,041301,4,5,17,26,31.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107237,041301P,4,5,8,17,27.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107237,041302,5,5,19,29,44.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107237,041302P,5,5,9,19,29.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107237,041404,5,4,16,25,41.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107237,041404P,5,4,8,17,26.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107237,051301,4,5,18,27,39.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107237,051301P,4,5,8,17,28.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107237,051402,5,4,17,26,40.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107237,051403,5,5,20,30,49.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107237,051403P,4,4,9,17,28.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107237,051409,5,5,17,27,50.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107237,051409P,4,4,8,16,28.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107237,051606,5,5,19,29,53.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107237,051614,5,5,19,29,48.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107237,051614P,5,5,10,20,29.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107237,051617,5,5,20,30,53.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107237,051617P,5,5,10,20,29.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107237,061201,4,5,18,27,25.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107237,061201P,4,5,8,17,27.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107237,061603,5,5,20,30,38.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107237,061603P,5,5,10,20,26.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107237,061604,5,5,19,29,32.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107237,061604P,5,4,9,18,27.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107237,061606,5,5,19,29,42.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107237,211101,4,5,18,27,51,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107237,211202,5,5,15,25,52.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107237,211303,4,5,16,25,41.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107237,211405,5,5,18,28,60.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107237,221201,4,5,17,26,35.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107237,221201P,4,4,8,16,28.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107237,231101,5,5,17,27,41,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107237,231101P,5,5,9,19,28,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107237,241205,4,5,15,24,38.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107237,241301,4,5,16,25,49.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107237,241306,5,4,18,27,57.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107238,011101,3,4,14,21,50,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107238,011101P,4,4,7,15,28,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107238,011102,5,5,17,27,50,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107238,011102P,5,5,8,18,27,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107238,021101,5,5,17,27,45,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107238,021101P,5,5,9,19,29,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107238,021103P,5,9,15,29,55,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107238,021202,3,4,12,19,25.00,"JUL, 2017","B.TECH. 2ND SEMESTER EXAMINATION, 2017",107,106,2
15106107238,021202P,4,4,8,16,29.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107238,031201,3,5,19,27,32.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107238,031201P,4,4,9,17,26.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107238,031411,5,5,19,29,60.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107238,031411P,5,4,8,17,28.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107238,041301,4,5,15,24,29.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107238,041301P,4,5,7,16,29.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107238,041302,5,4,18,27,50.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107238,041302P,5,5,8,18,27.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107238,041404,5,3,20,28,41.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107238,041404P,5,4,9,18,27.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107238,051301,4,5,19,28,44.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107238,051301P,5,5,8,18,29.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107238,051402,4,5,19,28,43.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107238,051403,5,5,19,29,49.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107238,051403P,4,4,9,17,29.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107238,051409,5,5,18,28,52.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107238,051409P,4,4,8,16,27.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107238,051606,5,5,17,27,47.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107238,051614,5,4,20,29,46.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107238,051614P,4,5,9,18,28.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107238,051617,4,5,20,29,42.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107238,051617P,4,4,9,17,28.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107238,061201,4,5,17,26,36.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107238,061201P,4,5,8,17,27.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107238,061603,5,4,20,29,44.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107238,061603P,5,5,10,20,27.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107238,061604,5,5,18,28,38.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107238,061604P,4,5,8,17,25.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107238,061606,4,5,20,29,43.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107238,211101,4,5,18,27,55,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107238,211202,5,5,12,22,32.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107238,211303,4,5,17,26,57.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107238,211405,4,5,20,29,44.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107238,221201,5,4,18,27,31.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107238,221201P,3,5,8,16,28.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107238,231101,3,5,18,26,54,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107238,231101P,5,5,9,19,27,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107238,241205,5,4,14,23,33.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107238,241301,4,5,17,26,43.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107238,241306,5,5,17,27,61.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107239,011101,3,4,11,18,61,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107239,011101P,4,4,7,15,28,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107239,011102,5,5,16,26,47,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107239,011102P,5,5,7,17,28,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107239,021101,5,5,15,25,25,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107239,021101P,4,5,8,17,27,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107239,021103P,7,9,17,33,54,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107239,021202,3,4,11,18,43.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107239,021202P,4,5,8,17,27.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107239,031201,3,5,14,22,28.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107239,031201P,3,4,9,16,26.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107239,031411,5,5,14,24,50.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107239,031411P,5,4,8,17,25.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107239,041301,4,5,14,23,12.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107239,041301P,4,5,7,16,28.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107239,041302,5,5,17,27,42.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107239,041302P,5,4,8,17,29.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107239,041404,5,4,14,23,41.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107239,041404P,4,4,8,16,25.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107239,051301,4,5,14,23,41.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107239,051301P,4,4,8,16,26.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107239,051402,5,4,16,25,29.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107239,051403,4,5,17,26,39.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107239,051403P,4,4,9,17,26.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107239,051409,4,5,12,21,45.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107239,051409P,4,4,8,16,26.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107239,051606,4,4,14,22,46.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107239,051614,4,4,17,25,43.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107239,051614P,4,4,8,16,28.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107239,051617,4,4,17,25,46.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107239,051617P,4,4,9,17,28.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107239,061201,5,5,16,26,45.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107239,061201P,4,5,7,16,24.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107239,061603,4,4,15,23,41.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107239,061603P,4,4,8,16,25.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107239,061604,5,5,17,27,38.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107239,061604P,5,5,8,18,26.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107239,061606,4,4,17,25,30.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107239,211101,4,5,18,27,59,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107239,211202,5,5,13,23,49.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107239,211303,4,5,16,25,47.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107239,211405,5,5,17,27,35.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107239,221201,5,3,17,25,39.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107239,221201P,4,5,8,17,28.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107239,231101,5,5,15,25,47,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107239,231101P,5,5,9,19,28,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107239,241205,4,5,13,22,30.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107239,241301,4,5,14,23,47.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107239,241306,5,4,16,25,48.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107240,011101,3,4,11,18,61,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107240,011101P,4,4,7,15,28,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107240,011102,5,5,16,26,51,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107240,011102P,5,5,8,18,28,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107240,021101,5,5,13,23,48,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107240,021101P,5,5,9,19,28,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107240,021103P,7,9,17,33,55,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107240,021202,4,5,10,19,39.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107240,021202P,4,5,8,17,26.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107240,031201,3,4,18,25,36.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107240,031201P,3,4,9,16,26.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107240,031411,5,5,16,26,50.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107240,031411P,5,4,8,17,26.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
